,EthnicGroup,ParentEduc,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
15950,4,5,1,1,1,0,2.0,0,0,82,80,74,0.0,1.0,0.0,1.0
15951,2,0,1,0,2,1,2.0,1,0,61,58,51,0.0,1.0,1.0,0.0
15952,4,6,1,1,2,1,3.0,2,2,70,70,70,1.0,0.0,1.0,0.0
15953,1,2,1,2,2,1,0.0,1,0,52,55,53,1.0,0.0,1.0,0.0
15954,4,6,1,1,1,1,1.0,0,2,88,85,83,1.0,0.0,0.0,1.0
15955,2,1,1,1,2,1,3.0,1,0,70,68,64,0.0,1.0,1.0,0.0
15956,2,5,1,1,2,1,4.0,0,0,48,54,51,0.0,1.0,1.0,0.0
15957,4,6,1,0,1,0,2.0,2,0,76,60,55,0.0,1.0,0.0,1.0
15958,4,5,0,0,2,0,1.0,0,2,100,87,96,0.0,1.0,0.0,1.0
15959,2,6,1,2,1,0,1.0,0,0,39,32,33,0.0,1.0,1.0,0.0
15960,2,2,0,1,1,1,1.0,0,0,91,80,79,0.0,1.0,0.0,1.0
15961,2,2,1,2,0,0,2.0,1,0,50,59,52,1.0,0.0,1.0,0.0
15962,4,1,1,2,1,1,3.0,1,0,64,65,60,0.0,1.0,1.0,0.0
15963,2,0,0,1,1,1,2.0,0,1,40,65,64,1.0,0.0,1.0,0.0
15964,2,2,0,2,1,1,3.0,0,1,47,56,52,0.0,1.0,1.0,0.0
15965,1,0,0,0,2,1,1.0,1,0,67,69,76,1.0,0.0,0.0,1.0
15966,2,2,1,1,1,1,1.0,0,2,66,71,65,1.0,0.0,0.0,1.0
15967,4,1,1,0,2,0,1.0,1,1,58,59,63,1.0,0.0,1.0,0.0
15968,1,3,1,2,2,0,5.0,0,0,77,77,80,1.0,0.0,0.0,1.0
15969,3,1,1,1,1,0,3.0,1,0,67,72,71,1.0,0.0,1.0,0.0
15970,2,5,0,2,2,1,2.0,1,1,56,46,48,0.0,1.0,0.0,1.0
15971,3,5,1,0,2,0,5.0,1,1,58,65,73,1.0,0.0,1.0,0.0
15972,4,1,1,2,0,1,3.0,0,0,73,70,78,1.0,0.0,0.0,1.0
15973,3,2,1,1,0,1,1.0,1,0,63,50,52,0.0,1.0,0.0,1.0
15974,4,5,0,1,2,0,5.0,1,1,78,80,79,0.0,1.0,1.0,0.0
15975,3,0,1,2,1,1,2.0,0,0,75,81,84,1.0,0.0,0.0,1.0
15976,4,4,1,2,1,1,0.0,0,0,84,65,75,0.0,1.0,0.0,1.0
15977,3,3,1,0,2,1,3.0,1,0,73,62,67,0.0,1.0,0.0,1.0
15978,2,2,0,1,1,1,1.0,1,0,56,70,69,1.0,0.0,1.0,0.0
15979,4,0,1,2,2,1,0.0,0,0,72,81,70,1.0,0.0,0.0,1.0
15980,4,5,1,1,0,0,1.0,1,0,66,59,61,0.0,1.0,1.0,0.0
15981,1,2,1,1,1,1,2.0,1,1,36,31,26,0.0,1.0,0.0,1.0
15982,3,5,1,0,2,1,1.0,0,0,54,55,55,1.0,0.0,1.0,0.0
15983,4,2,1,0,2,1,2.0,1,0,69,74,74,1.0,0.0,0.0,1.0
15984,3,0,1,1,2,0,3.0,1,0,67,76,78,1.0,0.0,0.0,1.0
15985,1,2,0,1,2,0,2.0,1,2,66,73,72,0.0,1.0,1.0,0.0
15986,2,5,1,2,2,1,3.0,1,1,97,85,91,0.0,1.0,1.0,0.0
15987,4,5,1,1,2,1,1.0,0,0,64,56,52,0.0,1.0,1.0,0.0
15988,4,5,0,3,1,1,2.0,0,0,92,79,79,0.0,1.0,0.0,1.0
15989,2,5,1,2,2,1,2.0,0,0,70,79,82,1.0,0.0,0.0,1.0
15990,4,5,0,1,1,1,1.0,2,2,80,63,67,0.0,1.0,1.0,0.0
15991,3,5,0,1,2,0,3.0,1,0,75,68,74,0.0,1.0,0.0,1.0
15992,1,2,1,1,2,0,3.0,0,1,71,78,79,1.0,0.0,1.0,0.0
15993,0,1,0,1,1,1,3.0,1,0,51,63,67,1.0,0.0,1.0,0.0
15994,1,3,1,1,1,1,6.0,0,2,75,78,70,0.0,1.0,0.0,1.0
15995,4,5,0,1,0,1,4.0,1,2,61,56,57,0.0,1.0,1.0,0.0
15996,4,5,1,1,2,0,2.0,1,0,91,97,91,1.0,0.0,1.0,0.0
15997,3,6,1,0,2,1,5.0,1,0,57,54,40,0.0,1.0,0.0,1.0
15998,3,6,0,1,2,0,2.0,1,0,75,89,89,1.0,0.0,0.0,1.0
15999,3,2,1,1,2,1,3.0,2,0,46,38,38,0.0,1.0,1.0,0.0
16000,3,4,1,1,2,1,1.0,1,2,55,59,49,1.0,0.0,1.0,0.0
16001,1,5,1,2,1,0,1.0,0,1,36,48,38,1.0,0.0,1.0,0.0
16002,1,0,1,1,2,1,2.0,0,0,69,87,85,1.0,0.0,1.0,0.0
16003,2,3,0,1,2,1,3.0,1,0,60,73,69,0.0,1.0,1.0,0.0
16004,2,2,1,2,2,0,1.0,1,0,38,58,48,1.0,0.0,1.0,0.0
16005,2,3,0,0,2,1,1.0,1,0,68,81,78,0.0,1.0,1.0,0.0
16006,2,5,1,1,1,0,1.0,0,2,59,49,53,0.0,1.0,0.0,1.0
16007,2,0,1,0,1,1,3.0,1,1,76,92,85,1.0,0.0,1.0,0.0
16008,3,5,1,1,1,0,1.0,1,2,65,69,70,0.0,1.0,0.0,1.0
16009,3,1,1,2,1,1,1.0,0,1,82,86,90,1.0,0.0,0.0,1.0
16010,1,4,1,1,0,0,2.0,1,0,79,73,75,0.0,1.0,0.0,1.0
16011,3,0,1,1,1,0,2.0,0,0,76,75,76,0.0,1.0,0.0,1.0
16012,1,5,1,1,0,0,1.0,1,0,55,67,60,1.0,0.0,0.0,1.0
16013,3,0,0,2,1,0,2.0,1,0,100,96,94,0.0,1.0,0.0,1.0
16014,1,3,1,1,2,1,5.0,0,2,86,83,88,0.0,1.0,0.0,1.0
16015,0,2,1,0,2,1,4.0,0,0,62,64,64,1.0,0.0,0.0,1.0
16016,0,2,1,1,2,1,2.0,1,1,64,73,65,0.0,1.0,1.0,0.0
16017,2,6,0,2,2,0,2.0,1,2,63,70,73,1.0,0.0,0.0,1.0
16018,0,0,0,1,0,1,4.0,2,0,44,51,56,1.0,0.0,0.0,1.0
16019,1,0,1,2,0,0,3.0,0,1,41,62,64,1.0,0.0,1.0,0.0
16020,2,4,0,1,0,1,7.0,1,1,68,77,74,1.0,0.0,1.0,0.0
16021,1,5,1,1,1,1,2.0,0,0,37,51,48,1.0,0.0,1.0,0.0
16022,1,5,1,1,2,0,5.0,1,1,47,51,48,0.0,1.0,0.0,1.0
16023,0,2,0,2,2,0,1.0,1,1,49,65,58,1.0,0.0,1.0,0.0
16024,2,6,0,1,1,1,1.0,1,0,47,37,45,0.0,1.0,0.0,1.0
16025,2,6,0,0,1,1,2.0,2,2,88,85,81,0.0,1.0,1.0,0.0
16026,3,0,0,1,1,1,1.0,1,2,91,94,97,1.0,0.0,0.0,1.0
16027,0,3,1,1,1,1,6.0,0,1,78,87,85,1.0,0.0,0.0,1.0
16028,1,5,0,1,0,0,7.0,0,0,62,68,76,1.0,0.0,1.0,0.0
16029,2,6,1,1,2,1,1.0,1,1,89,73,76,0.0,1.0,0.0,1.0
16030,3,3,1,1,2,1,2.0,1,1,84,72,73,0.0,1.0,0.0,1.0
16031,1,1,1,1,2,1,2.0,1,1,56,65,58,1.0,0.0,0.0,1.0
16032,0,5,1,1,2,1,4.0,0,2,59,58,63,1.0,0.0,0.0,1.0
16033,3,5,1,1,1,1,3.0,0,0,77,70,70,0.0,1.0,0.0,1.0
16034,2,3,1,0,1,1,4.0,1,0,82,88,91,1.0,0.0,1.0,0.0
16035,2,1,0,2,2,1,2.0,2,0,61,52,50,0.0,1.0,0.0,1.0
16036,2,0,1,2,1,1,4.0,1,0,41,51,59,1.0,0.0,1.0,0.0
16037,3,5,1,0,0,1,2.0,0,0,66,55,51,0.0,1.0,0.0,1.0
16038,3,0,0,0,2,1,5.0,0,0,73,74,84,1.0,0.0,1.0,0.0
16039,3,0,1,1,1,0,2.0,1,0,77,74,78,1.0,0.0,0.0,1.0
16040,1,2,1,1,0,1,2.0,1,2,73,91,86,1.0,0.0,0.0,1.0
16041,3,0,1,1,2,1,2.0,0,1,50,71,62,1.0,0.0,0.0,1.0
16042,2,2,0,2,2,0,1.0,1,0,55,65,60,0.0,1.0,1.0,0.0
16043,2,0,0,1,2,0,3.0,0,1,56,65,62,0.0,1.0,0.0,1.0
16044,2,5,0,2,2,1,7.0,1,0,73,72,81,0.0,1.0,1.0,0.0
16045,3,2,1,1,2,1,3.0,1,0,55,57,53,0.0,1.0,1.0,0.0
16046,2,3,1,1,2,1,2.0,1,2,60,62,57,0.0,1.0,1.0,0.0
16047,4,6,1,0,2,0,3.0,1,2,48,37,35,0.0,1.0,1.0,0.0
16048,2,5,1,1,2,1,2.0,0,0,75,75,75,1.0,0.0,0.0,1.0
16049,2,3,0,2,1,0,2.0,1,1,48,45,49,0.0,1.0,0.0,1.0
16050,3,5,1,2,2,1,2.0,0,0,61,61,61,0.0,1.0,1.0,0.0
16051,2,0,0,2,1,1,2.0,0,0,59,57,63,0.0,1.0,1.0,0.0
16052,1,0,1,1,0,1,4.0,1,1,51,39,38,0.0,1.0,0.0,1.0
16053,1,1,1,1,1,0,3.0,1,1,57,67,62,1.0,0.0,1.0,0.0
16054,2,5,1,0,2,1,3.0,0,0,69,70,70,0.0,1.0,0.0,1.0
16055,0,0,1,1,1,1,1.0,0,0,53,65,65,1.0,0.0,0.0,1.0
16056,2,1,0,1,1,1,3.0,0,1,78,85,94,1.0,0.0,1.0,0.0
16057,2,2,0,2,2,0,3.0,2,1,64,79,79,1.0,0.0,1.0,0.0
16058,2,5,0,1,1,0,1.0,1,1,57,65,63,1.0,0.0,0.0,1.0
16059,2,6,1,1,1,1,1.0,1,2,68,78,83,1.0,0.0,0.0,1.0
16060,2,6,0,0,2,1,3.0,1,0,82,86,81,0.0,1.0,0.0,1.0
16061,3,0,0,1,2,1,0.0,0,0,63,87,82,1.0,0.0,1.0,0.0
16062,4,1,1,0,1,0,2.0,0,0,69,62,67,1.0,0.0,0.0,1.0
16063,2,1,0,1,2,1,1.0,0,1,58,64,61,0.0,1.0,1.0,0.0
16064,3,2,1,0,0,0,3.0,0,0,54,65,66,1.0,0.0,1.0,0.0
16065,1,2,1,1,2,1,2.0,1,0,61,69,62,0.0,1.0,1.0,0.0
16066,4,3,1,1,1,1,3.0,0,1,88,86,85,1.0,0.0,0.0,1.0
16067,1,2,1,1,1,1,4.0,1,0,48,57,53,1.0,0.0,1.0,0.0
16068,4,5,1,1,1,0,2.0,1,0,47,61,50,1.0,0.0,1.0,0.0
16069,1,5,1,1,2,1,1.0,1,1,69,75,84,1.0,0.0,1.0,0.0
16070,2,3,1,1,1,1,2.0,0,1,77,83,85,1.0,0.0,1.0,0.0
16071,3,5,1,1,2,0,6.0,1,0,96,93,89,0.0,1.0,0.0,1.0
16072,2,6,0,1,1,0,3.0,0,1,84,93,93,1.0,0.0,0.0,1.0
16073,0,5,1,0,1,1,1.0,1,0,78,72,67,0.0,1.0,1.0,0.0
16074,2,4,1,0,2,0,1.0,1,0,70,66,65,0.0,1.0,0.0,1.0
16075,3,0,1,3,2,1,1.0,1,0,79,81,80,1.0,0.0,0.0,1.0
16076,3,4,0,1,1,0,1.0,0,0,71,65,72,0.0,1.0,0.0,1.0
16077,2,2,1,1,1,1,4.0,2,1,54,54,53,0.0,1.0,1.0,0.0
16078,3,1,1,2,2,0,1.0,0,2,67,76,71,1.0,0.0,0.0,1.0
16079,2,0,1,0,2,0,1.0,1,0,48,46,40,0.0,1.0,1.0,0.0
16080,2,6,0,1,2,0,4.0,1,1,63,71,76,1.0,0.0,0.0,1.0
16081,3,0,1,1,2,0,1.0,1,2,83,85,87,1.0,0.0,0.0,1.0
16082,1,6,0,1,2,1,2.0,1,0,67,67,66,0.0,1.0,0.0,1.0
16083,3,4,1,2,0,1,2.0,0,0,59,61,63,1.0,0.0,0.0,1.0
16084,4,2,1,1,2,0,1.0,1,0,61,66,63,1.0,0.0,1.0,0.0
16085,3,1,1,2,1,1,0.0,1,0,60,47,52,0.0,1.0,0.0,1.0
16086,4,5,1,1,2,1,3.0,1,2,87,69,73,0.0,1.0,0.0,1.0
16087,4,6,1,2,1,0,2.0,2,2,90,70,63,0.0,1.0,0.0,1.0
16088,3,5,0,0,1,1,4.0,0,0,89,88,84,0.0,1.0,0.0,1.0
16089,3,1,1,1,0,1,1.0,1,1,63,66,64,0.0,1.0,0.0,1.0
16090,4,0,1,0,0,0,2.0,0,0,74,80,76,1.0,0.0,0.0,1.0
16091,2,2,1,1,0,0,2.0,0,2,57,74,70,1.0,0.0,1.0,0.0
16092,1,5,1,2,1,0,5.0,1,1,61,46,43,0.0,1.0,0.0,1.0
16093,1,0,0,1,1,1,3.0,1,1,56,60,57,0.0,1.0,0.0,1.0
16094,1,5,1,2,2,1,2.0,0,1,56,68,67,1.0,0.0,0.0,1.0
16095,3,4,0,2,1,1,1.0,1,0,87,85,88,0.0,1.0,0.0,1.0
16096,2,6,1,1,2,1,0.0,0,0,40,44,40,0.0,1.0,0.0,1.0
16097,1,6,1,1,0,1,1.0,1,0,43,59,51,1.0,0.0,0.0,1.0
16098,2,5,0,2,2,1,4.0,1,0,79,93,92,1.0,0.0,1.0,0.0
16099,1,5,1,2,1,1,5.0,0,0,61,54,52,0.0,1.0,0.0,1.0
16100,2,5,1,1,2,1,3.0,0,0,61,59,52,0.0,1.0,0.0,1.0
16101,4,3,1,2,2,1,3.0,1,0,85,74,65,0.0,1.0,1.0,0.0
16102,1,5,1,1,2,1,2.0,0,2,65,69,62,1.0,0.0,0.0,1.0
16103,2,6,1,1,1,1,2.0,0,1,60,58,55,0.0,1.0,0.0,1.0
16104,3,6,0,0,2,0,4.0,2,2,77,68,69,0.0,1.0,0.0,1.0
16105,2,1,1,3,1,1,4.0,2,0,83,75,63,0.0,1.0,0.0,1.0
16106,3,2,1,1,0,1,0.0,2,0,63,72,65,1.0,0.0,0.0,1.0
16107,2,5,1,0,0,1,1.0,1,0,61,55,53,0.0,1.0,1.0,0.0
16108,2,2,1,1,2,1,1.0,0,0,70,83,77,1.0,0.0,0.0,1.0
16109,1,6,1,2,1,1,2.0,2,1,73,81,76,1.0,0.0,0.0,1.0
16110,3,6,1,1,2,1,1.0,1,0,79,90,91,1.0,0.0,0.0,1.0
16111,2,0,0,1,1,1,1.0,1,0,98,97,98,1.0,0.0,0.0,1.0
16112,2,2,0,2,2,0,1.0,0,2,57,76,74,1.0,0.0,1.0,0.0
16113,2,0,1,2,1,1,1.0,1,2,98,92,94,0.0,1.0,0.0,1.0
16114,3,1,1,1,1,1,1.0,0,2,55,57,59,1.0,0.0,1.0,0.0
16115,3,5,0,2,2,1,3.0,1,0,68,92,89,1.0,0.0,0.0,1.0
16116,1,6,1,1,1,1,1.0,0,1,50,50,46,0.0,1.0,1.0,0.0
16117,2,0,1,2,2,1,1.0,0,0,61,62,54,0.0,1.0,0.0,1.0
16118,2,1,1,0,2,1,1.0,0,1,79,73,72,0.0,1.0,0.0,1.0
16119,4,2,1,1,2,0,1.0,1,2,82,86,81,1.0,0.0,0.0,1.0
16120,0,5,1,1,1,0,1.0,1,0,29,49,51,1.0,0.0,0.0,1.0
16121,2,2,0,1,0,1,5.0,1,2,70,74,69,0.0,1.0,0.0,1.0
16122,2,1,1,2,2,0,1.0,1,1,76,80,77,1.0,0.0,0.0,1.0
16123,3,0,1,1,2,1,1.0,1,0,62,65,70,0.0,1.0,1.0,0.0
16124,4,5,0,1,0,1,1.0,0,0,76,78,81,1.0,0.0,0.0,1.0
16125,1,2,1,2,2,1,0.0,1,2,50,54,40,0.0,1.0,0.0,1.0
16126,2,0,1,1,2,0,5.0,0,2,77,77,69,1.0,0.0,0.0,1.0
16127,3,4,1,1,2,1,3.0,1,0,58,54,47,0.0,1.0,0.0,1.0
16128,4,1,0,2,2,1,0.0,2,0,66,81,83,1.0,0.0,1.0,0.0
16129,1,6,1,1,2,0,3.0,1,0,80,85,91,1.0,0.0,0.0,1.0
16130,3,3,1,1,1,0,5.0,1,2,44,55,54,1.0,0.0,1.0,0.0
16131,2,3,0,1,2,1,4.0,1,2,76,79,84,1.0,0.0,0.0,1.0
16132,2,6,0,2,2,0,4.0,0,0,60,59,60,0.0,1.0,1.0,0.0
16133,2,5,0,1,2,1,0.0,2,0,30,44,41,1.0,0.0,0.0,1.0
16134,2,2,1,1,1,1,0.0,0,1,61,74,66,1.0,0.0,0.0,1.0
16135,1,2,1,1,0,1,1.0,1,0,61,54,51,0.0,1.0,1.0,0.0
16136,2,1,1,3,1,0,1.0,0,2,58,70,71,1.0,0.0,1.0,0.0
16137,3,6,1,1,2,0,2.0,0,1,56,64,62,1.0,0.0,1.0,0.0
16138,2,4,0,1,1,1,0.0,1,0,75,69,71,0.0,1.0,1.0,0.0
16139,1,5,0,1,2,1,2.0,0,0,60,76,77,1.0,0.0,1.0,0.0
16140,4,2,1,2,2,0,1.0,1,0,50,59,48,1.0,0.0,1.0,0.0
16141,4,0,0,3,1,1,1.0,1,0,71,75,72,1.0,0.0,0.0,1.0
16142,1,5,1,3,2,0,2.0,0,2,47,54,54,1.0,0.0,1.0,0.0
16143,4,6,1,0,1,1,2.0,1,1,58,66,61,0.0,1.0,1.0,0.0
16144,4,0,1,1,1,1,3.0,1,1,59,59,55,0.0,1.0,1.0,0.0
16145,1,2,1,0,1,0,3.0,1,0,51,53,50,0.0,1.0,1.0,0.0
16146,1,3,1,1,2,1,2.0,1,1,87,97,93,0.0,1.0,0.0,1.0
16147,3,4,1,2,2,1,2.0,0,0,41,47,51,1.0,0.0,0.0,1.0
16148,3,6,1,2,1,1,4.0,0,0,64,68,66,1.0,0.0,1.0,0.0
16149,2,2,0,2,2,1,3.0,1,1,43,54,45,0.0,1.0,1.0,0.0
16150,1,0,0,1,2,0,1.0,1,0,44,68,64,1.0,0.0,0.0,1.0
16151,2,6,0,1,0,1,1.0,1,1,61,54,54,0.0,1.0,0.0,1.0
16152,1,5,0,1,1,0,1.0,1,2,82,71,76,0.0,1.0,0.0,1.0
16153,3,2,1,0,2,0,2.0,0,0,43,55,51,1.0,0.0,1.0,0.0
16154,1,3,0,1,1,1,1.0,2,1,69,95,95,1.0,0.0,1.0,0.0
16155,2,5,1,2,1,1,1.0,1,2,85,80,77,0.0,1.0,0.0,1.0
16156,4,4,1,2,0,1,1.0,1,0,48,47,43,1.0,0.0,0.0,1.0
16157,2,5,1,1,2,0,2.0,0,0,41,57,51,1.0,0.0,1.0,0.0
16158,1,2,0,1,1,0,1.0,1,1,73,81,85,1.0,0.0,0.0,1.0
16159,4,0,0,2,2,1,3.0,1,1,76,70,68,0.0,1.0,0.0,1.0
16160,1,6,1,0,2,0,3.0,0,1,64,72,72,1.0,0.0,1.0,0.0
16161,2,0,1,1,2,1,3.0,1,1,78,78,75,0.0,1.0,1.0,0.0
16162,1,5,0,1,1,1,0.0,0,1,59,66,63,0.0,1.0,1.0,0.0
16163,4,6,1,1,1,1,3.0,1,1,58,46,54,1.0,0.0,0.0,1.0
16164,1,1,1,2,2,0,2.0,0,0,75,73,70,0.0,1.0,0.0,1.0
16165,2,5,0,0,2,1,3.0,1,0,70,77,71,0.0,1.0,1.0,0.0
16166,2,2,1,1,0,1,2.0,1,2,52,64,61,1.0,0.0,1.0,0.0
16167,3,2,1,1,1,0,2.0,1,2,92,71,77,0.0,1.0,0.0,1.0
16168,0,5,0,1,2,0,1.0,0,2,50,60,64,1.0,0.0,0.0,1.0
16169,2,3,0,1,2,1,2.0,2,1,81,94,100,1.0,0.0,0.0,1.0
16170,0,2,1,1,1,1,5.0,1,2,80,66,67,0.0,1.0,1.0,0.0
16171,1,2,0,0,2,1,0.0,1,0,69,60,66,0.0,1.0,0.0,1.0
16172,3,2,1,2,2,1,2.0,1,1,83,93,89,1.0,0.0,0.0,1.0
16173,2,5,0,2,1,1,0.0,1,2,73,78,83,1.0,0.0,0.0,1.0
16174,3,3,0,2,0,1,3.0,1,2,73,75,70,0.0,1.0,1.0,0.0
16175,4,0,1,1,2,0,2.0,0,0,93,77,81,0.0,1.0,0.0,1.0
16176,1,0,0,1,2,0,1.0,2,0,77,74,74,1.0,0.0,0.0,1.0
16177,2,5,1,3,0,1,3.0,1,0,60,59,54,1.0,0.0,0.0,1.0
16178,3,4,0,1,1,1,2.0,1,0,72,77,79,0.0,1.0,0.0,1.0
16179,1,5,1,1,1,0,4.0,0,2,65,75,69,0.0,1.0,1.0,0.0
16180,0,5,0,1,2,0,3.0,0,0,79,78,74,0.0,1.0,0.0,1.0
16181,0,3,0,0,2,0,1.0,1,0,76,85,88,1.0,0.0,1.0,0.0
16182,3,2,1,1,2,1,2.0,0,0,57,53,54,1.0,0.0,0.0,1.0
16183,2,2,1,0,2,1,1.0,2,0,74,57,63,0.0,1.0,0.0,1.0
16184,2,4,1,0,2,0,1.0,1,1,77,71,68,0.0,1.0,0.0,1.0
16185,1,4,1,1,1,1,1.0,2,1,59,77,80,1.0,0.0,0.0,1.0
16186,3,5,0,1,1,1,3.0,1,0,48,57,61,1.0,0.0,1.0,0.0
16187,2,1,1,2,2,1,2.0,2,0,57,67,66,1.0,0.0,0.0,1.0
16188,3,2,0,1,1,1,3.0,2,1,33,47,52,1.0,0.0,1.0,0.0
16189,3,2,1,2,2,1,4.0,1,0,72,61,64,0.0,1.0,0.0,1.0
16190,1,5,0,1,2,1,0.0,0,2,87,84,84,0.0,1.0,0.0,1.0
16191,3,6,0,0,2,0,2.0,0,0,76,78,78,0.0,1.0,1.0,0.0
16192,2,1,1,2,2,1,5.0,0,1,65,71,67,1.0,0.0,0.0,1.0
16193,4,1,1,2,2,1,1.0,0,0,73,81,79,0.0,1.0,1.0,0.0
16194,2,5,1,1,0,0,3.0,1,1,65,73,62,0.0,1.0,1.0,0.0
16195,2,5,1,1,2,1,1.0,1,0,68,69,65,1.0,0.0,0.0,1.0
16196,3,2,1,1,0,0,3.0,0,2,61,73,69,1.0,0.0,0.0,1.0
16197,3,6,1,2,1,1,0.0,1,0,52,76,75,1.0,0.0,1.0,0.0
16198,2,5,0,1,0,0,4.0,0,0,59,56,59,0.0,1.0,1.0,0.0
16199,1,0,0,1,1,1,2.0,1,0,45,66,64,1.0,0.0,1.0,0.0
16200,3,5,1,1,2,1,2.0,2,1,44,65,58,1.0,0.0,0.0,1.0
16201,2,2,0,1,1,1,1.0,1,0,57,63,66,1.0,0.0,0.0,1.0
16202,4,6,1,1,2,0,7.0,1,0,59,56,52,0.0,1.0,0.0,1.0
16203,0,5,1,1,2,0,2.0,1,1,69,70,72,1.0,0.0,0.0,1.0
16204,3,4,0,3,0,1,4.0,0,2,74,70,77,0.0,1.0,0.0,1.0
16205,4,1,0,0,2,0,1.0,1,2,100,100,99,0.0,1.0,0.0,1.0
16206,3,6,0,1,2,1,3.0,1,0,67,67,70,0.0,1.0,0.0,1.0
16207,2,0,0,0,2,1,1.0,0,1,91,98,98,1.0,0.0,0.0,1.0
16208,3,6,0,1,2,1,3.0,1,0,65,78,78,1.0,0.0,0.0,1.0
16209,3,5,1,0,1,0,4.0,0,1,79,89,86,1.0,0.0,1.0,0.0
16210,1,0,1,1,2,1,0.0,2,2,97,94,90,1.0,0.0,0.0,1.0
16211,1,0,1,1,2,1,4.0,1,0,59,65,65,1.0,0.0,1.0,0.0
16212,2,3,0,0,1,0,3.0,2,2,93,100,100,1.0,0.0,0.0,1.0
16213,2,2,1,2,0,0,3.0,2,1,64,65,53,0.0,1.0,0.0,1.0
16214,1,2,0,1,2,0,2.0,0,0,61,78,83,1.0,0.0,0.0,1.0
16215,2,2,0,0,2,0,3.0,1,0,58,68,67,1.0,0.0,0.0,1.0
16216,2,1,1,2,0,1,2.0,2,1,75,81,76,0.0,1.0,1.0,0.0
16217,1,5,1,1,2,1,1.0,1,0,62,55,57,0.0,1.0,1.0,0.0
16218,1,5,1,1,2,0,3.0,0,0,64,74,72,1.0,0.0,0.0,1.0
16219,3,4,0,1,2,1,1.0,1,0,58,59,63,1.0,0.0,0.0,1.0
16220,3,3,0,2,2,1,1.0,1,0,97,100,100,1.0,0.0,0.0,1.0
16221,2,5,0,1,1,0,1.0,1,1,47,51,51,0.0,1.0,1.0,0.0
16222,2,2,1,1,2,1,2.0,1,2,59,56,62,1.0,0.0,1.0,0.0
16223,1,3,1,2,1,0,3.0,2,2,60,57,59,0.0,1.0,1.0,0.0
16224,1,0,0,1,0,0,4.0,1,0,62,62,61,0.0,1.0,0.0,1.0
16225,1,0,0,1,1,1,3.0,2,0,41,48,48,1.0,0.0,1.0,0.0
16226,4,0,1,1,1,1,2.0,0,1,68,75,76,1.0,0.0,1.0,0.0
16227,1,2,1,1,2,1,2.0,1,0,87,77,70,0.0,1.0,0.0,1.0
16228,0,5,1,1,1,0,7.0,2,1,45,55,51,1.0,0.0,0.0,1.0
16229,3,3,0,2,2,1,0.0,1,1,83,84,92,1.0,0.0,0.0,1.0
16230,3,3,1,1,0,1,4.0,0,0,71,88,84,1.0,0.0,1.0,0.0
16231,2,6,0,1,1,0,2.0,1,0,63,74,77,1.0,0.0,0.0,1.0
16232,2,0,1,1,1,1,4.0,0,1,62,67,68,0.0,1.0,0.0,1.0
16233,2,2,1,1,1,1,1.0,1,1,65,78,73,1.0,0.0,0.0,1.0
16234,2,6,0,1,1,1,2.0,1,0,76,63,62,0.0,1.0,0.0,1.0
16235,3,0,1,3,1,1,4.0,1,1,45,60,57,1.0,0.0,1.0,0.0
16236,2,2,1,1,1,1,0.0,1,0,66,80,75,1.0,0.0,1.0,0.0
16237,2,6,1,1,2,1,0.0,1,1,69,72,58,0.0,1.0,0.0,1.0
16238,2,3,1,1,1,1,5.0,2,1,71,78,70,0.0,1.0,0.0,1.0
16239,4,1,1,2,2,1,4.0,0,0,67,65,63,0.0,1.0,1.0,0.0
16240,3,1,0,2,2,1,4.0,1,0,77,81,79,1.0,0.0,0.0,1.0
16241,2,1,0,2,1,0,1.0,0,2,100,94,93,0.0,1.0,0.0,1.0
16242,2,1,1,2,0,0,2.0,1,0,62,70,75,1.0,0.0,0.0,1.0
16243,2,5,1,1,1,1,1.0,1,2,56,40,43,0.0,1.0,0.0,1.0
16244,2,5,1,1,2,1,4.0,0,0,63,85,85,1.0,0.0,1.0,0.0
16245,2,4,0,0,1,0,1.0,1,0,95,86,89,0.0,1.0,0.0,1.0
16246,4,6,1,0,1,1,4.0,1,2,71,49,47,0.0,1.0,0.0,1.0
16247,2,2,0,0,2,1,7.0,0,2,62,54,53,0.0,1.0,1.0,0.0
16248,4,4,0,0,1,1,1.0,1,1,96,99,100,1.0,0.0,0.0,1.0
16249,2,4,1,1,2,0,1.0,0,0,77,70,71,0.0,1.0,0.0,1.0
16250,1,1,1,2,2,1,1.0,0,0,62,73,70,1.0,0.0,0.0,1.0
16251,3,6,1,1,2,0,2.0,1,1,57,65,66,1.0,0.0,0.0,1.0
16252,1,6,1,1,2,1,5.0,0,1,58,54,47,0.0,1.0,0.0,1.0
16253,4,6,0,1,1,1,2.0,0,0,49,56,59,1.0,0.0,0.0,1.0
16254,4,6,1,1,1,1,2.0,1,2,93,74,76,0.0,1.0,0.0,1.0
16255,2,5,1,1,2,1,2.0,0,0,55,62,64,1.0,0.0,0.0,1.0
16256,3,1,1,1,2,1,2.0,1,0,61,63,64,0.0,1.0,1.0,0.0
16257,3,6,0,2,0,1,2.0,2,0,76,82,82,1.0,0.0,0.0,1.0
